QUERY_TERM	PMID	JOURNAL_TITLE	YEAR	PMCID	DOI	PMC_CITATION_COUNT	INDRA_STATEMENT_COUNT	MESH_TERMS
MALAT1	32626943	Mol Med Rep	2020		10.3892/mmr.2020.11196	0	0	Humans|RNA, Long Noncoding|Neoplasm Recurrence, Local|Neoplastic Stem Cells|MicroRNAs|Gene Expression Regulation, Neoplastic|Cell Proliferation|Cell Movement|Cell Line, Tumor|Up-Regulation|Liver Neoplasms|Signal Transduction|Apoptosis|RNA, Small Interfering|MIRN375 microRNA, human
MALAT1	32623440	Med. Sci. Monit.	2020		10.12659/MSM.922672	0	0	Humans|Female|Doxorubicin|RNA, Long Noncoding|taxane|Taxoids|Apoptosis|Adenocarcinoma of Lung|MCF-7 Cells|Prognosis|Cell Proliferation|Gene Expression Regulation, Neoplastic|Cell Line, Tumor|MicroRNAs|Down-Regulation|Drug Tolerance|Bridged-Ring Compounds|Lung Neoplasms|Drug Resistance
MALAT1	32619204	Altern Ther Health Med	2020			0	0	Male|Humans|dimethyl sulfone|Curcumin|Pomegranate|Dimethyl Sulfoxide|Sulfones|Running|Athletic Performance|Inflammation|Cumulative Trauma Disorders|Oxidative Stress|Body Mass Index|Systemic Inflammatory Response Syndrome|Plant Extracts
MALAT1	32606791	Onco Targets Ther	2020	PMC7311208	10.2147/OTT.S250796	0	0	Humans|Female|RNA, Long Noncoding|Reproducibility of Results|Neoplasms|Gene Expression Regulation, Neoplastic|Biomarkers, Tumor
MALAT1	32602008	Nanoscale Res Lett	2020	PMC7324453	10.1186/s11671-020-03357-2	0	0	Female|Animals|Rats|Humans|RNA, Long Noncoding|Vascular Endothelial Growth Factor A|Endothelial Cells|Intracranial Aneurysm|Adenocarcinoma of Lung|Adenocarcinoma|Neoplastic Processes|Lung Neoplasms|MicroRNAs|Apoptosis|Uterine Cervical Neoplasms|Cell Proliferation|Gene Expression Regulation, Neoplastic|Cell Survival|Vascular System Injuries|Down-Regulation|Cell Line, Tumor|Transfection
MALAT1	32596346	Biomed Res Int	2020	PMC7290873	10.1155/2020/6537462	0	0	Humans|Adult|RNA, Long Noncoding|Gene Regulatory Networks|Idiopathic Pulmonary Fibrosis|Computational Biology|Protein Interaction Maps|Gene Expression Profiling|Transcriptome|Gene Ontology|Gene Expression Regulation, Neoplastic|Lung|Transcription Factors|Up-Regulation|Signal Transduction|Genes, Regulator|Fibrosis|YBX1 protein, human|Y-Box-Binding Protein 1
MALAT1	32591985	Neurochem. Res.	2020		10.1007/s11064-020-03071-6	0	0	Humans|RNA, Long Noncoding|Endothelial Cells|Glucose|Oxygen|Proto-Oncogene Proteins c-akt|Phosphatidylinositol 3-Kinases|Signal Transduction|Endothelium|Brain|Apoptosis|Repression, Psychology|MicroRNAs|Cell Survival|Cell Death|Up-Regulation|BCL2 protein, human|Proto-Oncogene Proteins c-bcl-2|Down-Regulation
MALAT1	32583510	J. Clin. Lab. Anal.	2020		10.1002/jcla.23410	0	0	Humans|Male|Female|Middle Aged|RNA, Long Noncoding|MicroRNAs|Disease Progression|Pulmonary Disease, Chronic Obstructive|Risk Factors|Gene Expression Regulation, Neoplastic|Inflammation|MIRN133 microRNA, human|MIRN203 microRNA, human
MALAT1	32580306	Biomolecules	2020		10.3390/biom10060937	0	0	Humans|Lupus Erythematosus, Systemic|RNA, Long Noncoding|MicroRNAs|Autoantibodies|Biomarkers|Apoptosis
SGCE	32345961	Blood Cancer J	2020	PMC7188684	10.1038/s41408-020-0310-9	0	0	Adult|Humans|Child|Female|DNA Copy Number Variations|DNA, B-Form|DNA Methylation|Genes, p16|Leukemia, T-Cell|Lymphoma|CpG Islands|Lymphocytes|Genes, cdc|Precursor T-Cell Lymphoblastic Leukemia-Lymphoma|Hematopoietic Stem Cells|Precursor Cell Lymphoblastic Leukemia-Lymphoma|B-Lymphocytes|Gene Expression Profiling|T-Lymphocytes|Protein Processing, Post-Translational
SGCE	32274660	Neurol Ther	2020	PMC7229070	10.1007/s40120-020-00186-4	0	0	Male|Humans|Female|Middle Aged|Myoclonic dystonia|Myoclonus|Deep Brain Stimulation|Dystonic Disorders|Sarcoglycans|Phenotype|Dystonia|Mutation
SGCE	32212948	World J. Biol. Psychiatry	2020		10.1080/15622975.2020.1747113	0	0	
SGCE	32115676	Neurol. Neurochir. Pol.	2020		10.5603/PJNNS.a2020.0013	0	0	Animals|Humans|Myoclonic dystonia|Channelopathies|Dystonic Disorders|Sarcoglycans|Epilepsy|Mutation|Disease Models, Animal|SGCE protein, human
SGCE	32102149	Zhonghua Er Ke Za Zhi	2020		10.3760/cma.j.issn.0578-1310.2020.02.011	0	0	
SGCE	32079672	J. Neurol. Neurosurg. Psychiatry	2020		10.1136/jnnp-2019-322169	0	0	Humans|Globus Pallidus|Deep Brain Stimulation|Dystonia|Dystonic Disorders
SGCE	31956970	Neurol. Neurochir. Pol.	2020		10.5603/PJNNS.a2020.0005	0	0	Male|Humans|Female|Sarcoglycans|Phenotype|Myoclonic dystonia|Dystonic Disorders|Mutation|Biological Variation, Population|Myoclonus|Pedigree
SGCE	31895084	Psychiatr. Genet.	2020		10.1097/YPG.0000000000000248	0	0	Adult|Humans|Middle Aged|Male|Female|Tardive Dyskinesia|Exome|Whole Exome Sequencing|Dystonic Disorders|TOR1A protein, human|Molecular Chaperones|Dystonia|Genetic Predisposition to Disease|Mutation|Polymorphism, Single Nucleotide|Gene Frequency|Nuclear Proteins|DNA-Binding Proteins|Apoptosis Regulatory Proteins|Antipsychotic Agents|Exons|THAP1 protein, human
SGCE	31868164	Elife	2019	PMC6959989	10.7554/eLife.52101	0	0	Animals|Humans|Male|Female|Cerebellum|Myoclonic dystonia|Dystonic Disorders|Sarcoglycans|Movement Disorders|Disease Models, Animal
PHF6	32486218	Int J Mol Sci	2020	PMC7313075	10.3390/ijms21113920	0	0	Humans|tau Proteins|Magnetic Resonance Spectroscopy|Magnetic Resonance Imaging|Alzheimer Disease|Protein Conformation|Relaxation|Models, Molecular|Germ-Line Mutation|Heparin|Mutation
PHF6	32453232	Spine	2020		10.1097/BRS.0000000000003549	0	0	Intervertebral Disc Degeneration|TYRP1 protein, human|Membrane Glycoproteins|Up-Regulation|Transcriptional Activation|Intervertebral Disc|IgA receptor|Microarray Analysis|DNA-Binding Proteins|Fingers|Extracellular Matrix
PHF6	32431543	Cancer Manag Res	2020	PMC7198442	10.2147/CMAR.S242903	0	0	Adult|Male|Humans|Female|Retrospective Studies|Leukemia-Lymphoma, Adult T-Cell|Precursor T-Cell Lymphoblastic Leukemia-Lymphoma|Lymphoma, Non-Hodgkin|Lymphocytes|Mutation|Asian Continental Ancestry Group|Hematopoietic Stem Cells|Precursor Cell Lymphoblastic Leukemia-Lymphoma|Prognosis|Disease-Free Survival|Immunophenotyping|T-Lymphocytes
PHF6	32399860	J. Mol. Neurosci.	2020		10.1007/s12031-020-01560-5	0	0	Humans|Adult|Male|Lateral meningocele syndrome|Proteomics|Abnormalities, Multiple|Meningocele|Mutation, Missense|Intellectual Disability|Mental Retardation, X-Linked|Mutation|Hypogonadism|Syndrome|Pedigree|Face|Epilepsy|Microcephaly|Carrier Proteins|PHF6 protein, human
PHF6	32398456	Curr. Opin. Hematol.	2020		10.1097/MOH.0000000000000588	0	0	Animals|Mice|Hematopoiesis|Homeodomain Proteins|Fingers|Hematopoietic Stem Cells|Repressor Proteins|Precursor T-Cell Lymphoblastic Leukemia-Lymphoma|Carrier Proteins|Mice, Knockout|Carcinogenesis|Mutation
PHF6	32392276	Phys Chem Chem Phys	2020		10.1039/c9cp06954b	0	0	Humans|Male|tau Proteins|Molecular Dynamics Simulation|Homosexuality, Male|Sexual and Gender Minorities|Neurofibrillary Tangles|Tauopathies|Alzheimer Disease|Protein Conformation|Amino Acid Sequence|Protein Binding|Kinetics
PHF6	32341125	J. Biol. Chem.	2020	PMC7278352	10.1074/jbc.RA119.012517	0	0	Humans|Phosphorylation|Tyrosine|tau Proteins|Microtubules|Tauopathies|Alzheimer Disease|Protein Processing, Post-Translational|Biophysical Phenomena|Neurons|Lipids
PHF6	32187544	Cell Rep	2020		10.1016/j.celrep.2020.02.085	0	0	Mice|Male|Animals|Hunger|Gene Regulatory Networks|TYRP1 protein, human|Membrane Glycoproteins|Agouti-Related Protein|Feeding Behavior|Biophysical Phenomena|IgA receptor|Neurons|Fasting|Cuniculidae|Satiation|Chromatin
PHF6	32164600	BMC Cancer	2020	PMC7068927	10.1186/s12885-020-6709-7	0	0	Child|Humans|Male|Female|Exons|Precursor Cell Lymphoblastic Leukemia-Lymphoma|DNA Mutational Analysis|Mutation|Gene Expression Profiling|Research Design|China
PHF6	32027463	Am. J. Med. Genet. A	2020		10.1002/ajmg.a.61511	0	0	Humans|Exome|Grandparents|Genotype|Whole Exome Sequencing|Genetic Testing|Mosaicism
SOX11	32639587	Hematol Oncol	2020		10.1002/hon.2779	0	0	Adult|Humans|Male|Aged|Lymphoma, Mantle-Cell|CCND1 protein, human|Cyclin D1|Lymphoma, Large B-Cell, Diffuse|SOXC Transcription Factors|Genes, cdc|Immunohistochemistry|Gene Rearrangement|In Situ Hybridization, Fluorescence|Immunophenotyping|Biomarkers, Tumor|Central Nervous System|Diagnosis, Differential
SOX11	32595833	Oncotarget	2020	PMC7299536	10.18632/oncotarget.27636	0	0	Child|Humans|Neuroblastoma|Neural Crest|Neural Stem Cells|Cell Differentiation
SOX11	32586027	Int J Mol Sci	2020		10.3390/ijms21124468	0	0	Middle Aged|Male|Humans|Female|Transcription Factors|Mouth Neoplasms|Polymorphism, Single Nucleotide|Areca|Genetic Predisposition to Disease|Gene Expression Regulation|Carcinoma, Squamous Cell|Gene-Environment Interaction|SOXC Transcription Factors|Case-Control Studies|Risk Factors
SOX11	32574812	Semin. Cancer Biol.	2020		10.1016/j.semcancer.2020.06.015	0	0	Adult|Humans|SOXC Transcription Factors|Stem Cells|Neoplasms|Embryonic Development|Gene Expression Regulation, Developmental|In Situ Hybridization|SOX4 protein, human|SOX12 protein, human|SOX11 protein, human
SOX11	32543142	Sichuan Da Xue Xue Bao Yi Xue Ban	2020		10.12182/20200560605	0	0	Adult|Humans|Male|Female|Lymphoma, Mantle-Cell|SOXC Transcription Factors|PAX5 Transcription Factor|Gene Expression Regulation, Neoplastic|Cell Line, Tumor|SOX11 protein, human|PAX5 protein, human
SOX11	32449421	Leuk. Lymphoma	2020		10.1080/10428194.2020.1762877	0	0	Adult|Humans|Male|Female|Lymphoma, Mantle-Cell|Cell Adhesion|SOXC Transcription Factors|UN1 sialoglycoprotein, human|Leukosialin|Biomarkers, Tumor|Gene Expression Regulation, Neoplastic|Habits|Drug Resistance|Cell Proliferation|SOX11 protein, human
SOX11	32350470	Nature	2020		10.1038/s41586-020-2195-y	0	0	Humans|Nucleosomes|SOXC Transcription Factors|Cellular Reprogramming|SOXB1 Transcription Factors|Pluripotent Stem Cells|Octamer Transcription Factor-3|Cell Differentiation|Transcription Factors|Biophysical Phenomena|Protein Binding|SOX11 protein, human|SOX2 protein, human
SOX11	32346881	Stem Cells	2020		10.1002/stem.3192	0	0	Mice|Animals|Male|Osteogenesis|Mesenchymal Stem Cells|Cell Differentiation|SOXC Transcription Factors|Bone Marrow Cells|Osteoblasts|Osteoporosis|Fracture Healing|Cell Proliferation|Cells, Cultured|Wnt7b protein, mouse|Proto-Oncogene Proteins|Wnt Proteins|Sox11 protein, mouse
SOX11	32344666	Genes (Basel)	2020	PMC7230204	10.3390/genes11040464	0	0	Animals|Egg Shell|Chickens|Eggs|Avian Proteins|Oviposition|Genotype|Phenotype|Government
SOX11	32207210	J. Clin. Lab. Anal.	2020		10.1002/jcla.23306	0	0	Humans|Male|3' Untranslated Regions|SOXC Transcription Factors|Polymorphism, Genetic|High Mobility Group Proteins|DNA-Binding Proteins|Transcription Factors|Schizophrenia|Base Sequence|Amino Acid Sequence|Sex-Determining Region Y Protein|Nuclear Proteins|Cloning, Molecular|Sequence Homology, Amino Acid|SOX11 protein, human
OSR1	32425550	Onco Targets Ther	2020	PMC7191353	10.2147/OTT.S242386	0	0	Humans|Down-Regulation|Proto-Oncogene Proteins c-akt|Colonic Neoplasms|Disease Progression|Adenocarcinoma|Gene Expression Regulation, Neoplastic|Transcription Factors|Genes, Tumor Suppressor|Signal Transduction|Cell Line, Tumor|Cell Proliferation|Colon
OSR1	32424721	Breast Cancer Res. Treat.	2020		10.1007/s10549-020-05671-w	0	0	Humans|Female|Lymphatic Metastasis|Prognosis|Biomarkers, Tumor|Lymphoma|Lymph Nodes
OSR1	32413057	PLoS ONE	2020	PMC7228128	10.1371/journal.pone.0232967	0	0	Humans|Phosphorylation|Staurosporine|HEK293 Cells|WNK Lysine-Deficient Protein Kinase 1|Protein-Serine-Threonine Kinases|Signal Transduction|Solute Carrier Family 12, Member 2|Symporters|Neurons|Hippocampus|Gene Expression Regulation
OSR1	32398354	Development	2020	PMC7240299	10.1242/dev.186239	0	0	Mice|Animals|Osteogenesis|Mice, Knockout|RUNX2 protein, human|Core Binding Factor Alpha 1 Subunit|Sternum|Osteoblasts|Cell Differentiation|Chondrogenesis|Bone and Bones|Transcription Factors|Gene Expression Regulation|Ebf3 protein, mouse
OSR1	32289375	Gastroenterology	2020		10.1053/j.gastro.2020.03.075	0	0	Humans|Hedgehog Proteins|Signal Transduction|Mesenchymal Stem Cells|Hepatic Stellate Cells|Fibroblasts|Fibrosis|Liver|Liver Cirrhosis|Stromal Cells|Extracellular Matrix|Portal System
OSR1	32286498	Hypertens. Res.	2020		10.1038/s41440-020-0437-x	0	0	Humans|Sodium Chloride|Sodium Chloride, Dietary|PAS domain kinases|Protein-Serine-Threonine Kinases|Signal Transduction|Pseudohypoaldosteronism|Solute Carrier Family 12, Member 3|Hypertension|WNK Lysine-Deficient Protein Kinase 1|Phosphorylation|Kidney Tubules, Distal|Minor Histocompatibility Antigens
OSR1	32155325	Cancer Med	2020	PMC7196066	10.1002/cam4.2969	1	0	Humans|Male|Carcinoma, Squamous Cell|Mouth Neoplasms|DNA Methylation|CpG Islands|Gene Regulatory Networks|Prognosis|Promoter Regions, Genetic|Biomarkers, Tumor|Gene Expression Regulation, Neoplastic|Gene Expression Profiling|Kaplan-Meier Estimate|Microarray Analysis
OSR1	32131390	Cancers (Basel)	2020	PMC7139507	10.3390/cancers12030575	1	0	Mice|Humans|Animals|Vascular Endothelial Growth Factor A|Neoplastic Processes|WNK Lysine-Deficient Protein Kinase 1|Neovascularization, Pathologic|Neoplasms|Protein-Serine-Threonine Kinases|Pseudohypoaldosteronism|Central Nervous System Stimulants|Morphogenesis|Hypertension|Cardiovascular Physiological Phenomena|Minor Histocompatibility Antigens|Hyperkalemia|Zebrafish|Ion Transport|Kidney|WNK1 protein, human|Wnk1 protein, mouse
hoxa13	32589328	Cancer Sci.	2020		10.1111/cas.14550	0	0	Humans|Male|Middle Aged|Adult|Female|Esophageal Squamous Cell Carcinoma|Esophageal Neoplasms|MicroRNAs|Cell Movement|Cell Proliferation|Prognosis|Neoplasm Invasiveness|Gene Expression Regulation, Neoplastic|Carcinoma, Squamous Cell|3' Untranslated Regions|Cell Line, Tumor|Genes, Homeobox|Lymphatic Metastasis|Real-Time Polymerase Chain Reaction|MIRN766 microRNA, human
hoxa13	32444962	J. Cancer Res. Clin. Oncol.	2020		10.1007/s00432-020-03259-x	0	0	Humans|Genes, Homeobox|homeobox protein HOXA13|Homeodomain Proteins|Oncogenes|Carcinoma, Renal Cell|Carcinogenesis|Kidney Neoplasms
hoxa13	32427842	Nat Commun	2020	PMC7237422	10.1038/s41467-020-16317-2	0	0	Chromatin|Genes, Homeobox|homeobox protein HOXA13|Homeodomain Proteins|Extremities|Transcription Factors|Gene Expression Regulation, Developmental
hoxa13	32386547	Cell	2020	PMC7261253	10.1016/j.cell.2020.04.018	0	0	Mice|Animals|Humans|homeobox protein HOXA13|Homeodomain Proteins|Transcription Factors|Syndactyly, type 2|Syndactyly|RUNX2 protein, human|Core Binding Factor Alpha 1 Subunit|Peptides|Alanine
hoxa13	32314410	Hepatology	2020		10.1002/hep.31284	0	0	Hepatitis B virus|Carcinoma, Hepatocellular|Liver Neoplasms|homeobox protein HOXA13|Homeodomain Proteins|Virus Replication|Hepatitis B e Antigens|Hepatitis B Surface Antigens|Hepatitis B, Chronic|DNA, Viral|RNA, Long Noncoding|DNA-Directed DNA Polymerase
hoxa13	32296636	Front Oncol	2020	PMC7136465	10.3389/fonc.2020.00368	0	0	Humans|Prognosis|Genes, Homeobox|Multigene Family|Chromosome Mapping
hoxa13	32222541	Biochim Biophys Acta Mol Basis Dis	2020		10.1016/j.bbadis.2020.165776	0	0	Humans|Female|Middle Aged|homeobox protein HOXA13|Keratinocytes|Genes, Homeobox|Homeodomain Proteins|Oncogenes|Carcinogenesis|Esophageal Squamous Cell Carcinoma|Esophageal Neoplasms|Carcinoma, Squamous Cell|Gene Expression Regulation, Neoplastic|Cell Line, Tumor|Cell Differentiation
hoxa13	32120024	Cancer Lett.	2020		10.1016/j.canlet.2020.02.038	0	0	Humans|Transcriptional Activation|Carcinoma, Pancreatic Ductal|Pancreatic Carcinoma|Pancreatic Neoplasms|RNA, Long Noncoding|homeobox protein HOXA13|Homeodomain Proteins|Genes, Homeobox|Cell Proliferation|Carcinogenesis|Oncogenes|Gene Expression Regulation, Neoplastic|Biological Phenomena|Up-Regulation|Cell Line, Tumor|Cell Cycle|Disease Progression|SLC1A4 protein, human
hoxa13	31957853	Eur Rev Med Pharmacol Sci	2020		10.26355/eurrev_202001_19937	0	0	Humans|RNA, Long Noncoding|Myocytes, Cardiac|homeobox protein HOXA13|Homeodomain Proteins|Down-Regulation|Apoptosis Regulatory Proteins|MicroRNAs|Heart Failure|Gene Expression Regulation, Neoplastic|Cell Proliferation|Cell Movement|Apoptosis|Cell Line, Tumor|Chronic Disease|MIRN612 microRNA, human
RBM20	32276354	Genes (Basel)	2020	PMC7230170	10.3390/genes11040402	0	0	Animals|Humans|Ribonucleoproteins|Cardiovascular Diseases|Alternative Splicing|RNA-Binding Proteins|RNA Splicing|Polypyrimidine Tract-Binding Protein|Exons|Connectin|Cardiomyopathy, Dilated|Organogenesis|Protein Isoforms|Myocytes, Cardiac|Mutation|PTBP1 protein, human|Heterogeneous-Nuclear Ribonucleoproteins
RBM20	32187365	Nucleic Acids Res.	2020	PMC7192616	10.1093/nar/gkaa168	1	0	Mice|Animals|RNA Recognition Motif|Nucleotide Motifs|RNA Splicing|RNA Precursors|Exons|Connectin|Alternative Splicing|RNA-Binding Proteins|RNA|Cardiomyopathy, Dilated|Myocytes, Cardiac|Protein Isoforms|Mutation|RBM20 protein, mouse
RBM20	32116740	Front Physiol	2020	PMC7025574	10.3389/fphys.2020.00015	0	0	Humans|Rats|Animals|Male|TTN protein, human|Connectin|Heart Ventricles|Muscle Proteins|Protein Isoforms|Myocardium|Heart|Heart Failure|Compliance
RBM20	32056050	Heart Fail Rev	2020		10.1007/s10741-020-09933-z	0	0	Adult|Humans|Male|Female|Cardiomyopathy, Dilated|Arrhythmias, Cardiac|Death, Sudden, Cardiac|Cardiomyopathies|Electrocardiography, Ambulatory|Electrocardiography|Phenotype|Genotype|Risk Factors|Risk Assessment|Myocarditis|Heart Failure
RBM20	32041989	Sci Rep	2020	PMC7010767	10.1038/s41598-020-58984-7	0	0	Adult|Male|Humans|Female|Cardiomyopathy, Dilated|Prospective Studies|Genetic Association Studies|Connectin|Heterozygote|Pedigree|Asian Continental Ancestry Group|Phenotype|Mutation|High-Throughput Nucleotide Sequencing|Mutation, Missense|Heart Transplantation
RBM20	31970460	Herz	2020		10.1007/s00059-019-04883-1	0	0	Humans|Death, Sudden, Cardiac|Whole Exome Sequencing|Heterozygote|Exome|Heart|Mutation|Phenotype|Homozygote|Mutation, Missense|Databases, Genetic|DNA Copy Number Variations|AKAP9 protein, human|Cytoskeletal Proteins|A Kinase Anchor Proteins
RBM20	31849696	Front Physiol	2019	PMC6892752	10.3389/fphys.2019.01436	2	0	Humans|TTN protein, human|Connectin|Cardiomyopathies|Heart Diseases|Protein Processing, Post-Translational|Cardiomyopathy, Dilated|Death, Sudden, Cardiac|Heart Failure|Pedigree|Mutation, Missense
RBM20	31768884	Curr Cardiol Rep	2019	PMC6877704	10.1007/s11886-019-1236-3	0	0	Humans|Cardiomyopathy, Dilated|Death, Sudden, Cardiac|Cardiomyopathies|Defibrillators, Implantable|Electrocardiography|Echocardiography|Risk Assessment|Risk Factors|Electrocardiography, Ambulatory|Heart
RBM20	31717392	Int J Mol Sci	2019	PMC6888234	10.3390/ijms20225591	1	2	Humans|Exons|Alternative Splicing|Calcium Channels, L-Type|Inclusion Bodies
RBM20	31614708	Int J Mol Sci	2019	PMC6829565	10.3390/ijms20205059	1	0	Angiotensin II|RNA Precursors|TTN protein, human|Connectin|RNA Splicing|RNA-Binding Motifs|Alternative Splicing|RNA-Binding Proteins|Exons|Sarcomeres|Myocytes, Cardiac|Insulin
